clone_id	n_seq	freq	cum_freq	rank
60	1	1.0004001600640257e-4	0.10174069627851141	447
61	1	1.0004001600640257e-4	0.10184073629451781	448
62	1	1.0004001600640257e-4	0.10194077631052421	449
63	1	1.0004001600640257e-4	0.10204081632653061	450
64	1	1.0004001600640257e-4	0.10214085634253701	451
65	1	1.0004001600640257e-4	0.10224089635854341	452
66	1	1.0004001600640257e-4	0.10234093637454983	453
67	1	1.0004001600640257e-4	0.10244097639055623	454
68	1	1.0004001600640257e-4	0.10254101640656263	455
69	1	1.0004001600640257e-4	0.10264105642256903	456
70	1	1.0004001600640257e-4	0.10274109643857543	457
71	1	1.0004001600640257e-4	0.10284113645458183	458
72	1	1.0004001600640257e-4	0.10294117647058824	459
73	1	1.0004001600640257e-4	0.10304121648659464	460
74	1	1.0004001600640257e-4	0.10314125650260104	461
75	1	1.0004001600640257e-4	0.10324129651860744	462
76	1	1.0004001600640257e-4	0.10334133653461385	463
77	1	1.0004001600640257e-4	0.10344137655062025	464
78	1	1.0004001600640257e-4	0.10354141656662666	465
79	1	1.0004001600640257e-4	0.10364145658263306	466
80	1	1.0004001600640257e-4	0.10374149659863946	467
81	1	1.0004001600640257e-4	0.10384153661464586	468
82	1	1.0004001600640257e-4	0.10394157663065226	469
83	1	1.0004001600640257e-4	0.10404161664665866	470
84	1	1.0004001600640257e-4	0.10414165666266507	471
85	1	1.0004001600640257e-4	0.10424169667867147	472
86	1	1.0004001600640257e-4	0.10434173669467788	473
87	1	1.0004001600640257e-4	0.10444177671068428	474
88	1	1.0004001600640257e-4	0.10454181672669068	475
89	1	1.0004001600640257e-4	0.10464185674269709	476
90	1	1.0004001600640257e-4	0.10474189675870349	477
91	1	1.0004001600640257e-4	0.10484193677470989	478
92	1	1.0004001600640257e-4	0.10494197679071629	479
93	1	1.0004001600640257e-4	0.10504201680672269	480
94	1	1.0004001600640257e-4	0.10514205682272909	481
95	1	1.0004001600640257e-4	0.1052420968387355	482
96	1	1.0004001600640257e-4	0.1053421368547419	483
97	1	1.0004001600640257e-4	0.1054421768707483	484
98	1	1.0004001600640257e-4	0.1055422168867547	485
99	1	1.0004001600640257e-4	0.1056422569027611	486
100	1	1.0004001600640257e-4	0.1057422969187675	487
101	1	1.0004001600640257e-4	0.10584233693477392	488
102	1	1.0004001600640257e-4	0.10594237695078032	489
103	1	1.0004001600640257e-4	0.10604241696678672	490
104	1	1.0004001600640257e-4	0.10614245698279312	491
105	1	1.0004001600640257e-4	0.10624249699879952	492
106	1	1.0004001600640257e-4	0.10634253701480592	493
107	1	1.0004001600640257e-4	0.10644257703081234	494
108	1	1.0004001600640257e-4	0.10654261704681874	495
